"X.0.0238234735934926","X.0.0134315247133036","X.0.0142889150430074","X0.00282844152842737","X.0.0746581381456259","X.0.180896052237845","X.0.081925197638471","X.0.0221835317591955","X.0.129923275460304","X.0.144772494830869","X.0.156212688604744","X.0.11035921192799","X.0.0144698820138034","X.0.123302304762392","X.0.287483436355946","X.0.272759933110518","X.0.131447373844603","X.0.029069407671045","X.0.0312699342770164","X0.12171836631128","X0.136731811135363","X.0.0547286853755039","X.0.0484781023508596","X0.0081864819057674","X0.00870279349386066","X.0.0232705524190294","X.0.0537232698234852","X.0.0237455359762537","X0.0186876768319593","X0.0519856480190341","X0.083072962372487","X.0.045439125787981"
0.128089194288467,0.217187322409851,0.00736864941393434,-0.0687040840540854,0.118747901944233,0.186580005654839,0.112558944701723,0.141208716858668,0.157242962754871,-0.0022316617789672,0.0591122061084676,0.0818664514376159,0.0386313026893706,0.0498804488465037,-0.0619379590293537,-0.0298566606044901,-0.0344753916126762,0.0261807701436313,0.167481447654371,0.166383342456785,0.163455191017454,-0.0417766442896914,-0.115281525305505,0.00754666417183555,-0.0273513880053756,0.0111029539160441,-0.0191956617842276,-0.0167478976073796,0.0208760588777316,-0.0636247845559573,-0.0187463767629609,0.074707669450432
0.119916516288614,0.101934804528322,0.0401897428971091,-0.016423226867731,-0.0703539616753148,0.0231243134776007,0.0989035999801587,-0.0480802810628611,-0.0508767293972098,-0.00893691407063514,0.0964020824513786,0.0812354818280027,-0.0647301928975856,0.012986890024382,-0.05520165808234,-0.151008879774267,-0.0481762751714633,-0.0307297041434263,0.0023176408349186,0.0948220887188098,-0.0644636120153651,-0.0829953580674648,-0.0100441943646543,0.0109983593826654,0.164229974938887,0.113197852530982,0.0371936204271223,0.0832713213860395,0.123242248704166,0.0934500313724215,0.0472846507930293,-0.00549561087975364
0.154241696653912,0.0549999834709056,0.0204933163989862,-0.0315001056007171,-0.194363708152125,-0.0711135909591482,0.0308968914076442,-0.0774536648984072,-0.0887796156893566,-0.0263938998557657,0.00921547400916222,-0.081874352457721,-0.0887029646226814,-0.10514951821112,-0.258995448716839,-0.239856951682255,-0.223035061241692,-0.215935885733282,-0.032775807687758,-0.0317189415369996,-0.0262842509560934,0.142450893746119,0.152017805031177,0.101329665829704,0.0720171741327931,0.0528900192930562,0.100549374265528,0.124600058921978,0.0871823531380144,0.142793207915447,0.0240926675390085,-0.0872757733575961
-0.0259758492924939,0.0164651215615674,-0.0610745635246635,-0.137043221004883,-0.0637596275152333,-0.0381636414313291,-0.155235889037557,-0.233687972546532,-0.116920894885498,-0.0613568639322651,-0.0590072018366882,0.0678227802105202,0.0214808004510479,0.00353148315705511,-0.0289082229124182,-0.00196574724248097,0.204107722388785,0.238065648622873,0.162208592722833,0.10300005680675,0.131228366715793,0.0808926287193036,-0.0432650064927725,-0.0441420861321056,-0.152825833478258,-0.206466185654662,-0.0783179076574894,-0.00523284169202845,0.0655159024606033,0.0122812583792166,-0.0191752066555671,0.0422946938950359
0.140587090785327,0.230687902350073,0.13838100068546,-0.124380957044645,-0.214347731007108,-0.0536477331758102,0.0943796833576436,0.0112694594651144,-0.0892945752507918,0.00536059375886808,0.0803585657194995,0.113238691436761,0.0882533069803369,0.0405717013196216,-0.0364630619412238,-0.0766429683048248,0.0939533429637392,0.103554601374075,0.0340405444632046,0.0457087894535705,0.021411291095947,0.0755566550481565,-0.0213238886019075,-0.0122727905127079,0.0138239642865265,-0.21058524267746,-0.22186799807774,-0.131082515657895,-0.0773039126669849,0.0208215252208512,0.0754479039613244,0.0276370322390098
-0.0686969791641195,-0.0326226948481306,-0.327818745231853,-0.226068089019583,-0.071373549865248,-0.0744724313277495,-0.134544982976242,-0.0555903217915052,0.139776372433085,0.140836322934329,0.17593007502151,0.0385053693875872,-0.139999522201924,-0.125797739585232,-0.157062918951976,-0.0211634176123128,0.103670447836504,0.0901406528709005,0.0577502647946962,0.00492885418716103,-0.0070349268173964,-0.0658950050706296,-0.029687514387798,0.0294485999632952,0.051588345109128,0.18166821812247,0.179460454017024,0.0806613593174742,0.113978056177114,0.148094792803712,0.122837340245433,0.154903237493334
0.127870803463989,0.168481727405237,0.145648177369269,0.0780005072070308,0.0611551487460823,0.0378391429605577,-0.173535985147106,-0.16635552104658,-0.106884050139281,-0.1299585140385,-0.0310168356012053,-0.0823053290424555,-0.193557614589408,-0.123629952261813,-0.0865910841832243,-0.0515455850434148,0.0333543488317874,0.0879370321805069,0.139390749199758,0.12197699064066,0.0725808166435338,0.104343276237984,0.158846637837424,0.105879280995287,0.042221606664168,-0.0541183762759902,-0.0798790344810204,0.0449717776688679,0.16806114582038,0.110842061944755,0.0530471689054705,0.150103459105629
0.0493636068330684,-0.0306062296458648,-0.0850694660617865,0.0151005670178803,-0.0826948184995658,-0.0489258995013788,0.0139373694304353,-0.0639275279631078,0.0726555360906253,0.200750890713194,0.120509086441123,0.0656953395834867,0.0134576502047486,-0.0651893840396394,-0.112332858821172,-0.121943440391775,0.0318240556368434,0.0696771059680758,0.0531267763236162,0.0486219827199013,-0.0915564283312892,-0.132691366614749,-0.13256892149885,-0.0718107101269023,0.0297321260190527,0.0206990898359215,-0.0026444844727317,-0.130709370176146,-0.252379612366108,-0.129191851927764,0.0568553938629353,0.0442689868948463
0.0812954536899762,-0.04899903821854,-0.0934787160403562,-0.0683622510746499,0.0167991669073992,0.0886499248679584,0.00835098252501359,-0.116654899403049,-0.191875973112911,-0.134960698771719,-0.0731987373812594,0.0335671634179444,0.0562934662405097,-0.0239411351860564,0.0370738248189945,0.0271817899140786,-0.0355618081365032,0.0174781934934336,0.0785858900026926,0.0568004515559766,0.116246947505149,0.222640574346914,0.171685528550067,0.138443758658744,0.161363248133227,0.193263695033834,0.258586612072901,0.242345028054394,0.164404504726063,0.106310988722351,0.0812073230360013,-0.0339797569494535
0.343576453911766,0.205659249500886,-0.0561712024781319,0.026500411991958,-0.0440986873283802,-0.131795500546049,0.0787142312754265,0.0786950408362251,-0.0633079751828252,0.0353510582351337,0.234333803540742,0.223989471019956,-0.0207984906487475,-0.079355286203607,-0.0866114529564975,0.0381238598905541,0.147740501399422,-0.0556670459643814,0.0718845802366602,0.112070613407576,-0.135872933787375,-0.0961021331710702,0.0088990754278513,-0.0355403758608859,-0.153016954935898,-0.117356699223551,-0.0102551717515555,0.0213604944924147,0.149311796087475,0.144849188305078,0.0443282564155092,-0.0252769069721104
0.095317909283011,0.0353951451540329,-0.115996910188461,-0.165812090403917,-0.103260363195363,-0.0320468528885967,0.0523397280788805,0.0312375963010091,-0.131918446442926,-0.155608393791773,-0.106849864408008,-0.0521108179579236,-0.0908519366160745,-0.159972498425411,-0.0562325217163006,-0.0883326466022728,-0.155014292912703,-0.0676848509341794,-0.0394790353963647,0.0363549831618452,0.0423233750123839,-0.033803084339768,0.123767227260561,0.0743668833707379,-0.0252566987077066,0.0420122868788122,0.0032753736600417,0.133644986599288,0.196766260631241,0.21067327584977,0.256812659691196,0.090958240160766
0.114031986067942,0.0993094690018334,0.00831072562900202,-0.186123455241309,-0.187084205733016,-0.0656287840870302,-0.0387858560753775,-0.0872769701026098,-0.1736383876616,-0.134011057470989,-0.053610827640022,0.0221117206451795,-0.0803809441015968,-0.237629272766458,-0.199928825056668,-0.083449219902529,-0.0391675420390619,0.051344670911372,0.154818889800396,-0.024767017352335,-0.037644761464236,0.0209044373740849,0.0102717714628474,0.177876740604659,0.128224646694517,0.0646166157893003,0.138492446020607,0.10877767516533,0.101054872692356,0.101532374307271,0.0956936274042141,0.115437452970185
0.0515073482339129,0.1113227102243,0.118787896828126,0.0234877885290493,0.0296230832692607,0.129162675310049,0.0289182540412326,-0.117706650998174,0.0201174588281652,-0.0250622444517857,0.0392377383429393,0.185991442025966,0.0846493820373878,0.0475111659731684,-0.118356363063931,-0.172281994638469,-0.0350292409435812,-0.0749366773989596,-0.0105630941231285,0.038966441316976,0.0353293873378117,0.155734967512987,0.184799166033019,0.152155584796675,0.0488531094717752,0.01879926112005,0.060203851501742,0.04636478875537,-0.015780442566811,-0.04409072585274,-0.0415391223148125,-0.108264384885272
-0.03746982219201,0.128576920310639,0.0982515803428105,0.0994689838241586,0.204039109218062,0.0386167694907746,-0.131286813769327,-0.133161288135729,-0.0311292508600692,-0.133016484971531,-0.206796469064436,-0.0322943280468515,-0.176134185409688,-0.314013715472252,-0.0922637647264611,-0.0709209837986235,-0.0858709015094849,0.0513788597382952,0.14740480935966,0.180659814910775,0.113954064647136,0.132022411655322,0.225212838956235,0.175743277530087,0.119816033490154,0.200836942474425,0.164687957992604,0.0925507816567166,0.154203441486214,0.0658185993623122,0.124464277100465,0.236448656688336
-0.175464131094335,0.0318759607339462,0.142956595861924,0.0492492197778764,-0.0216672893279729,0.0182099007740196,0.0654636105971995,0.107938368081638,0.067339600775195,-0.0236619237923818,0.144392037271774,0.101864919125816,-0.0509486209366429,-0.0334606742794463,-0.0266606011007021,0.060496779719804,-0.0329291033945297,0.00458417079142442,0.0229306155209952,-0.0105670384847419,0.165891778202126,0.103531098788837,0.122548565028023,0.144299359326215,0.110813353469146,0.15647474074319,0.0525370566793757,0.127995816713633,0.163862765750464,0.0581359319856942,0.0124978857629372,-0.0207524676618606
-0.0991869589763714,-0.13202922729134,-0.0955256831995822,-0.0782399591640887,-0.0294343498089205,-0.0341348931430275,0.0397319330358805,0.015864217335762,0.0153120544273375,-0.00189469614072968,0.129810949001948,0.175422150656355,-0.017464887521678,-0.0378613487280855,-0.156341052479125,0.0136484765119158,0.120309955976942,0.111770180831132,0.273530282044309,0.0899415916174086,0.118436162939631,0.277259900495653,0.160726645698876,0.041575449334869,0.0749792407721368,0.151592418780257,0.055498746561195,-0.0973174158185084,-0.157505082322396,-0.00032683947428469,0.0272264813855942,-0.0969182901588459
-0.147937459880006,-0.0718906304732614,0.020508623804435,0.00841973340534151,-0.0766855401320389,-0.0473567055010582,-0.0167231971310181,-0.0261689297147318,0.109148266688409,0.0935330378419085,0.142681425718296,0.0878537569494552,-0.144320911089147,-0.0797379639435918,-0.0302122839448395,-0.0388659188733535,0.000872175227543001,0.085859957278952,0.118781912436263,0.102161877302003,0.169194892975303,0.0851794458655623,0.0503071276953495,0.0827626477549748,0.113338603926568,0.0465579194545035,0.0131716956759627,0.0535929062265169,-0.0250631479936902,-0.0163930494399365,-0.0532264483821673,-0.0966518470326047
-0.0505276522728773,-0.263771212745136,-0.352151220267855,-0.193990693648441,-0.167550851201749,-0.321105802579473,-0.194213980485461,-0.0125314665888292,0.00847670805192873,0.0943638998783426,0.152409221040414,0.0349341076514763,-0.0452408695457163,-0.100680001545579,-0.0514558104733727,0.0118807646492898,-0.0149697235171275,0.11600359509746,0.0296508784298991,-0.0353225703367527,-0.00207512111280027,0.143915319264746,0.301033181901443,0.218107479440022,0.225449287234732,0.0692118547833362,0.0194768464358,0.179831441771946,0.181489889200854,0.151704846760809,0.0593793455314814,-0.024279050963861
-0.133449782989677,-0.0350289819844089,0.0866719594315487,-0.0813087118138365,-0.183092094350608,-0.107774594898858,-0.00767767742475906,0.0124028549454744,-0.178273505284444,-0.204036229943155,-0.0846885345112337,-0.0263449912410603,0.0391852878892634,-0.0616223797465745,-0.119377638067418,-0.0282852875453239,-0.0805457795653521,-0.0808521161349852,-0.000131373766220938,-0.000492319389269413,0.0733265381276006,0.101195754677195,0.0679300866852469,0.126493363737477,0.130960516211038,0.0121446685716901,0.0659542705316063,0.149189819700828,0.169623632465682,0.218132401215569,0.142757487165118,0.0595422948961245
-0.0404965631261811,0.0248339939716983,0.0204283319241907,0.172109441942262,0.320069246669785,0.15819515411184,-0.00275525822317847,-0.0234158552425789,-0.0141378475015353,0.1357580063295,0.252275395113309,0.133188253058375,0.0568978116032537,-0.0445060665203899,-0.204003377146223,-0.211570085391528,-0.196089729878335,-0.258131189559296,-0.290612322905833,-0.224835734680038,-0.237085764669134,-0.247175839138291,-0.192863107596763,-0.197266224262349,-0.101830696055157,-0.0762031100113251,0.0179011802541777,0.0655912156931995,-0.0153652193535282,0.079054835631329,0.0631276286087802,0.0364024091126976
0.0949337641963778,-0.0547052216489828,-0.131187561516916,0.0938350681764425,0.112800919366062,0.157305726089703,0.137980417533784,0.0561442017769802,0.0270161340962649,0.0307433811792218,0.0405033785830367,0.0888939547820962,-0.067962462370856,-0.339489646814169,-0.292111864277789,-0.323838275620333,-0.227676367411398,0.00368010065049129,-0.143901614977643,-0.150531277235306,-0.00999206241353556,0.053305108413768,0.0502206571449603,-0.0880647301527159,-0.037939376928117,0.0371615869671336,0.14548156887409,0.180677259821672,0.108665298587349,0.221235632814251,0.173902835820215,0.262250419849609
0.0164135353404606,-0.120029012157583,-0.056041865932152,-0.0803312602165266,-0.0453294187577296,0.0342760655879183,0.00802600456797078,-0.0964874422692025,-0.101479810792873,0.0755777305157703,0.169579056894718,0.00823923253120534,-0.120247642191286,-0.0929936563142262,-0.135338837424347,-0.263049270123055,-0.116582748183831,0.125649559616473,0.205555482069004,0.246726177571612,0.127825114872268,0.0660375496279033,0.0828085229086432,0.0305511505113929,0.0396564898723982,0.0707573611720342,0.140694253923264,0.234208217119589,0.148875019096658,0.0835453562588704,0.0575134129965599,0.0582714447832018
0.0281386254909234,-0.042094024144016,-0.0924650454425429,-0.0555675777335601,0.0149675750403644,0.0254753105971747,-0.0466598252335914,-0.0369832051875089,-0.00746040463353751,0.0210872856403417,0.0303412589986212,0.00400336262112505,-0.175130973176483,-0.0544234789875892,-0.0644722975789726,-0.152305542873473,0.0378945558744893,-0.0198236457336582,0.0995430182591455,0.0968019340741865,0.0515196614974231,0.164095746896712,-0.0276076393865441,0.0305239127381011,0.143036480075983,0.0518772421282495,0.0208048231001256,0.0239941275363248,0.141911765474174,0.142701025462952,0.167328442582541,0.207943092545715
0.167828158794411,0.144729379056967,0.146164156668387,0.206768779338814,0.117338942755899,0.0910643483944488,0.161365499955494,0.156581134860872,0.0470007508676458,0.0164782790832636,0.11834027314539,0.0804544192926408,-0.0174425030760941,-0.0864624510712176,-0.228848268808197,-0.260767357972281,-0.244244719790171,-0.152966279233526,-0.148079922573925,-0.123010743653366,-0.056103084625802,-0.0443504450320924,0.0430581814489355,-0.0188743913795772,-0.0219656302639416,0.0596850360144838,-0.0141703470211338,0.0307126908970493,0.0836632357436308,0.0187711687822706,-0.0317279224124066,-0.0737935515726039
0.12386446283729,0.0866070193102493,0.1371967928128,0.160825180788194,0.0493367530417714,0.114960264921257,0.220091429298656,-0.0908582699068731,-0.168920264956132,0.0827235424668706,-0.0635193286839644,-0.0876787405609594,-0.146688183933818,-0.237346900639935,-0.161226483284793,-0.296417120543459,-0.280527113104883,-0.222877680383914,-0.132738204936661,-0.0446326933678142,0.0895333860522934,0.192025573255066,0.0689644840287749,0.165985601941804,0.172228904693756,0.110599296080134,0.172149683665003,0.0637360365650374,0.0153499052361848,0.0496826923114957,0.0938283646231509,0.109945669595555
0.262974881672053,0.205049494114149,0.0861132678486844,0.0356572229335889,0.0671776415516675,0.0967019489659664,0.0132488699624912,-0.0351691813328231,0.0495359420239682,0.0949713724545799,0.0794700555374169,0.0374098649092833,-0.0891676903233111,-0.188632651911809,-0.208708476808509,-0.25200602254991,-0.106626242504512,0.0435913083438458,-0.0564718288111282,0.0159015874119693,0.00714990206595421,-0.0428038748008717,-0.0333210873745699,-0.125387100016058,-0.0434131880462529,-0.0241140975406464,-0.0353847098001956,-0.0450119582694576,-0.0618655311803942,-0.0190604390539704,-0.0471821094028145,0.0106185742986155
0.0368679159215824,-0.033675660594146,-0.239139247309563,-0.134215989079367,-0.0321433853567839,-0.105218092371127,-0.142181704715904,-0.158768251461833,-0.118886055832186,0.0424824548492929,-0.0200899296176279,-0.05270886100033,-0.0440943253623192,-0.114048483390579,-0.0118417885525655,0.0071410597868484,-0.0172183707635586,0.135940116737372,0.186729363346429,0.0589614823094372,0.0260575214610354,0.140512377234339,0.233426704520494,0.155706417691754,0.0980351766221219,0.285257600673805,0.344707732745879,0.25773469123531,0.244225036959775,0.0386023935155538,-0.00628134009684753,0.0322847508075524
0.0861243033668369,-0.21109472310886,-0.134210505990399,0.0519949660272071,0.0985724432125684,-0.0522287582263604,-0.158400492034749,0.0670747183630904,-0.0518305825392991,-0.0171649323575922,0.246992422647806,0.148116912686865,0.130235694395597,0.0373898430399484,0.0080966643806703,0.079638391249691,0.0410257427597554,0.0803270602399498,0.0839744021907913,0.0726084148991991,0.138963490474608,0.222426009227561,0.0947170875611396,-0.019123213282494,-0.0196275085502386,0.0175232662502554,0.104548277852046,0.023822500311026,0.0888465650888093,0.21407199180588,0.0143382164758747,0.0319449695528306
0.0969724135256237,0.0912545349146239,0.0468931694946707,-0.0546450274188677,-0.0412410739373068,-0.0236924297184702,-0.142246354091965,-0.114547870159774,-0.118270223218477,-0.110713033047152,-0.0217287593580597,0.00741735775117011,-0.0448830618026177,-0.148461946920646,-0.194636898284765,-0.052696809666205,0.0198014549784991,0.0215279706520329,0.0976780437351327,-0.0549216808441361,0.0640838469051723,0.1899160398563,0.0719480349323486,0.133599885512394,0.134334026028797,0.157114696279233,-0.00968056033147011,0.0774637815365023,0.151392709216534,-0.0483027258136204,0.0983094522007021,-0.0157590608543875
0.071224517948328,0.0710900890402463,-0.0466978545959605,0.0063711510952868,0.0559631475251149,0.01686464222511,0.186054197532056,0.103659602911444,-0.108832012206276,0.0888066993755535,0.167579862859792,-0.0215126722653781,-0.119642125908719,-0.124729360264541,-0.159149373455806,-0.134783552729043,-0.098845673667609,-0.117205693520583,-0.0289801897388104,0.011362703264345,0.0260121037507857,0.139477649232904,0.14210819219304,0.0571695860574061,0.00546804655311804,0.0495270927620965,0.127299303654015,0.0955645110965314,0.0639569818054912,0.135461432906832,0.1670008943981,0.00250982506193839
0.0843585871274867,0.043439191565807,0.0313081464513224,0.101093208265806,0.00326430443576892,-0.0903253309477525,-0.0307262773875837,-0.0531276087647536,0.00121457178455024,-0.0531595559917173,-0.141215681613027,-0.0849597855132742,-0.119172525576738,-0.176993387705831,-0.117779703184078,-0.0240028967082374,-0.133127060221195,-0.101154860210602,-0.0447983278254602,-0.11932513060985,0.0364273297310374,0.129260551699622,0.236901359378858,0.398959388446367,0.292903215623094,0.194224196639971,0.0658370302790663,-0.0828134209968532,0.00793538195515026,-0.106741186742555,-0.166521878313946,-0.0305302999949606
0.184491686004332,0.104305627667304,0.0990469569208903,0.035427972882358,0.00447118572866986,-0.0119293450953933,-0.0682565169232209,0.011810481515778,0.0337221904845797,0.0847432488613453,0.1176299369954,-0.0333594923178385,-0.101997141964784,-0.070136859513564,0.00125939165416641,0.0433936234009119,0.106430719478595,0.147138969906134,0.0894760456118809,0.103822262525276,0.118493026974985,0.0571684224986104,0.164616942419144,0.209349047366291,0.0845692095686254,0.0656277787747623,0.036310373375816,0.0580228820612689,0.173639051788605,0.109853004071533,-0.131778429831678,-0.201946830046037
-0.0847255422217513,0.0237822518805418,0.0673549707013112,0.0711888706780278,0.148092046537102,-0.0119163247426135,-0.0113613965233589,0.0747849914719392,-0.0431646105543886,-0.0587266618295523,0.046847330925021,0.0519328842286966,-0.0214587647032417,0.0899481573697934,0.0759812027430847,0.00584544367024502,0.0687739101867497,0.0215355020499401,0.00707680299609142,-0.0494655492166518,-0.11659810309291,-0.110781255765807,-0.0947571315007707,-0.0696259358240695,-0.112943109592445,-0.0833660024544226,0.0499415694328221,0.118271772423913,0.0495336556416866,0.0315481022187036,0.0692957767294729,-0.0875981792676424
0.120282880609036,0.0232159490797292,0.328880842646825,0.186488922326146,-0.135138451627848,0.0250611517816716,0.00489475616696446,-0.192001365046674,-0.280720728661651,-0.260985277277868,-0.221885042400112,-0.193203957376591,-0.33432961484579,-0.441087752291942,-0.311414745405199,-0.117432627420004,0.0103952383626189,0.0130739741612226,0.0568177671187081,0.146994745815534,0.122919999148863,0.103000829446554,0.0452730293327701,0.0339924327023408,0.206711079099061,0.212790002867076,0.201356704437402,0.299351200561005,0.204330117014622,0.222697374470135,0.236857971343092,0.146360394968768
0.0890947083994929,0.101534798560793,-0.0617358219293254,0.0439707966392079,0.0601870325266475,-0.0205291035826435,0.0371002164350372,-0.0586242746079898,-0.133016972879499,-0.0511572142451686,0.0529651651671671,0.0969104989311683,0.0383882361590773,0.0129901727425921,-0.0760417770586091,-0.136048217788813,-0.0201016257903231,-0.0215222107733556,-0.0369626380226023,0.063359321310103,0.143675679242827,0.0407844821122205,-0.0218514959318882,0.0738186760981177,-0.0269931662159518,-0.00240722184291596,-0.00577167425641394,-0.0880486134767951,-0.0127839010678762,-0.120453196257907,0.0173040760085972,0.126291295112146
-0.109420116217941,0.0156295588229943,0.00646264940051251,0.0594654322997058,0.218333395578751,0.0917713554364153,0.0576427997284286,0.168978825706617,0.18701709224727,0.156463789133515,0.24410819328173,0.34204270426595,0.111696251900055,-0.125078089896914,-0.102064028562794,-0.0208877172569768,-0.136954097122973,-0.277780123079659,-0.104867881358128,-0.127415483981826,-0.209087708553018,0.00957549869645606,-0.0203617913737813,-0.0439325796180006,0.117282317158652,0.116835493081683,0.108584945261273,0.231303762899174,0.203291511896691,0.145299468677011,0.233740997684572,0.168531460725136
